Event,Layer,Quadrant,X,Y,ToF,Energy,Col,Row,ToT,ToH,Twait
128830,1,1,-9.3908,0.0061,29.1238,0,3,181,2,3220754.1238,400.6076
128879,1,1,-6.8111,-2.2889,27.6762,0,19,140,2,3221977.6762,1223.5524
128893,1,1,-6.9355,4.4005,29.1793,0,18,261,2,3222329.1793,351.5031
128915,1,1,-5.2672,-4.721,27.0117,0,28,95,2,3222877.0117,547.8324
128918,1,1,-7.9333,0.145,26.5598,0,12,184,2,3222951.5598,74.5481
128956,1,1,-6.8322,-5.1948,30.0252,0,19,87,2,3223905.0252,953.4654
129028,1,1,-6.012,-4.7624,27.241,0,24,95,2,3225702.241,1797.2158
129061,1,1,-8.965,-6.854,30.186,0,6,57,2,3226530.186,827.945
129081,1,1,-6.5608,-8.6025,29.6718,0,20,25,2,3227029.6718,499.4858
129097,1,1,-8.6145,-2.761,30.2311,0,8,131,2,3227430.2311,400.5593
129101,1,1,-5.6241,-9.2636,30.4297,0,26,13,2,3227530.4297,100.1986
129255,1,1,-6.8288,2.8415,30.4173,0,19,233,2,3231380.4173,3849.9876
129257,1,1,-6.5423,-5.1842,29.4367,0,20,87,2,3231429.4367,49.0194
129260,1,1,-7.226,6.8726,29.4651,0,16,306,2,3231504.4651,75.0284
129262,1,1,-6.3544,-9.2623,28.113,0,22,13,2,3231553.113,48.6479
129304,1,1,-7.2011,-9.2577,29.5638,0,16,13,2,3232604.5638,1051.4508
129459,1,1,-7.3443,5.7167,27.5518,0,16,285,2,3236477.5518,3872.988
129477,1,1,-7.9534,-1.1899,28.2102,0,12,160,2,3236928.2102,450.6584
129556,1,1,-8.626,6.3591,27.3859,0,8,297,2,3238902.3859,1974.1757
129595,1,1,-5.2666,-4.0306,29.8501,0,28,108,2,3239879.8501,977.4642
129651,1,1,-9.5443,1.0536,27.1965,0,2,200,2,3241277.1965,1397.3464
129679,1,1,-7.1793,-6.5473,26.1917,0,17,62,2,3241976.1917,698.9952
129845,1,1,-8.6726,-1.9173,27.6173,0,8,146,2,3246127.6173,4151.4256
129919,1,1,-6.7316,-8.6149,28.5461,0,19,25,2,3247978.5461,1850.9288
129952,1,1,-9.2459,0.1779,28.977,0,4,185,2,3248803.977,825.4309
129960,1,1,-8.532,0.5885,30.737,0,8,192,2,3249005.737,201.76
129978,1,1,-8.2448,0.8581,28.589,0,10,197,2,3249453.589,447.852
130056,1,1,-6.1834,1.9495,27.062,0,23,217,2,3251402.062,1948.473
130109,1,1,-7.0817,5.7716,26.2934,0,17,286,2,3252726.2934,1324.2314
130113,1,1,-6.3726,0.9562,26.4507,0,21,199,2,3252826.4507,100.1573
130146,1,1,-8.1629,-4.6136,27.8483,0,11,97,2,3253652.8483,826.3976
130152,1,1,-8.3492,4.2174,28.9952,0,10,258,2,3253803.9952,151.1469
130176,1,1,-7.108,5.6501,27.3126,0,17,284,2,3254402.3126,598.3174
130284,1,1,-8.4343,-8.5395,29.4261,0,9,26,2,3257104.4261,2702.1135
130298,1,1,-6.4849,-0.3777,30.2642,0,21,174,2,3257455.2642,350.8381
130362,1,1,-6.0902,2.4342,29.3192,0,23,226,2,3259054.3192,1599.055
