Event,Layer,Quadrant,X,Y,ToF,Energy,Col,Row,ToT,ToH,Twait
184,1,1,-6.7593,-5.7091,26.3674,0.1783,19,78,5,4601.3674,25.1441
185,1,2,-7.3986,-0.5724,25.8938,0.2443,15,171,5,4625.8938,24.5264
185,1,1,-7.5932,6.5107,25.8964,0.2542,14,300,5,4625.8964,0.0026
185,1,2,-7.0735,2.2571,26.1333,0.4111,17,222,5,4626.1333,0.2369
186,1,1,-5.6213,7.0871,26.263,3.2754,26,310,5,4651.263,25.1297
188,1,2,-6.9012,-4.5842,25.9706,0.2668,18,98,5,4700.9706,49.7076
189,1,3,-7.8004,3.0042,26.1018,0.24,13,236,5,4726.1018,25.1312
189,1,3,-5.9841,-3.737,26.1452,0.2107,24,113,5,4726.1452,0.0434
189,1,2,-5.3893,-5.1183,26.3888,0.2651,27,88,5,4726.3888,0.2436
189,1,2,-5.7468,1.6911,26.4892,0.3911,25,212,5,4726.4892,0.1004
190,1,1,-7.9208,-7.8669,26.2463,0.2864,12,38,5,4751.2463,24.7571
191,1,3,-8.8942,3.7036,26.008,0.2605,6,249,5,4776.008,24.7617
192,1,2,-9.8707,-2.8303,27.3217,0.3289,0,130,5,4802.3217,26.3137
193,1,1,-6.172,-6.2387,26.1998,0.221,23,68,5,4826.1998,23.8781
193,1,3,-6.3182,-3.7146,26.2875,0.3408,22,114,5,4826.2875,0.0877
195,1,3,-8.4085,5.4755,26.0231,0.2159,9,281,5,4876.0231,49.7356
196,1,2,-6.5347,-2.9559,26.1837,0.2623,21,128,5,4901.1837,25.1606
197,1,3,-6.9415,7.4356,26.0299,0.1964,18,317,5,4926.0299,24.8462
199,1,1,-5.7716,5.3589,26.1767,0.2438,25,279,5,4976.1767,50.1468
199,1,3,-8.9245,-1.371,26.2991,0.2209,6,156,5,4976.2991,0.1224
201,1,3,-9.0174,-3.4544,25.9943,0.2527,5,119,5,5025.9943,49.6952
201,1,1,-5.7155,6.3319,25.9973,0.2604,25,296,5,5025.9973,0.003
201,1,2,-8.4549,-5.8944,26.0496,0.2845,9,74,5,5026.0496,0.0523
201,1,3,-9.4968,4.2963,26.082,0.2241,3,259,5,5026.082,0.0324
203,1,2,-7.722,-0.7627,26.3249,0.4313,13,167,5,5076.3249,50.2429
204,1,1,-7.2116,-3.228,26.0187,0.219,16,123,5,5101.0187,24.6938
204,1,1,-8.535,4.2312,26.071,0.2201,8,258,5,5101.071,0.0523
206,1,2,-6.7144,-0.9822,26.2515,0.3771,19,163,5,5151.2515,50.1805
206,1,2,-8.0853,-1.6828,26.3701,0.2155,11,151,5,5151.3701,0.1186
207,1,2,-5.813,-3.9773,25.7602,0.1928,25,109,5,5175.7602,24.3901
208,1,2,-8.8222,-3.1349,26.0445,0.4065,7,124,5,5201.0445,25.2843
209,1,3,-8.6893,-0.1477,25.9121,1.2322,7,179,5,5225.9121,24.8676
209,1,2,-8.8974,-8.7735,26.261,0.3519,6,22,5,5226.261,0.3489
209,1,2,-5.3948,-9.8122,26.7766,0.2898,27,3,5,5226.7766,0.5156
210,1,3,-7.8719,2.2444,25.9708,0.2649,12,222,5,5250.9708,24.1942
212,1,3,-7.1348,-4.4127,26.1339,0.2268,17,101,5,5301.1339,50.1631
212,1,1,-8.3263,5.8747,26.535,0.4973,10,288,5,5301.535,0.4011
216,1,2,-9.7674,0.8679,25.8425,0.2458,1,197,5,5400.8425,99.3075
217,1,1,-7.5137,-4.2521,26.0697,0.2076,15,104,5,5426.0697,25.2272
217,1,2,-7.4012,2.0347,26.3793,0.2451,15,218,5,5426.3793,0.3096
220,1,2,-7.7528,-2.4154,26.1919,0.2204,13,137,5,5501.1919,74.8126
221,1,1,-5.4483,-9.3592,26.0304,0.2025,27,11,5,5526.0304,24.8385
221,1,2,-8.7323,0.2917,26.0779,0.2057,7,187,5,5526.0779,0.0475
221,1,2,-5.587,-2.3946,26.3032,0.2542,26,138,5,5526.3032,0.2253
224,1,2,-7.1705,-2.6831,26.2188,0.2242,17,133,5,5601.2188,74.9156
224,1,2,-8.6854,2.5534,26.3509,0.2182,7,228,5,5601.3509,0.1321
225,1,3,-6.378,-3.3016,25.9606,0.1934,21,121,5,5625.9606,24.6097
225,1,2,-7.6552,6.7412,26.1812,0.2114,14,304,5,5626.1812,0.2206
225,1,2,-6.9457,-0.8744,26.1814,0.5452,18,165,5,5626.1814,0.0002
226,1,3,-8.3498,-3.4587,25.9501,0.4297,10,118,5,5650.9501,24.7687
226,1,1,-9.9134,-2.535,26.0281,0.2514,0,135,5,5651.0281,0.078
227,1,1,-7.3232,-8.4245,25.9085,0.2776,16,28,5,5675.9085,24.8804
230,1,3,-8.1812,-3.4545,26.1298,0.2172,11,119,5,5751.1298,75.2213
230,1,3,-7.7652,-9.1686,26.1325,0.2194,13,15,5,5751.1325,0.0027
234,1,2,-9.8247,-5.7867,25.9307,0.2898,1,76,5,5850.9307,99.7982
234,1,3,-9.4731,-0.2176,25.9423,0.2425,3,177,5,5850.9423,0.0116
235,1,1,-6.9558,-7.1592,26.0849,0.2382,18,51,5,5876.0849,25.1426
236,1,2,-6.0184,0.9021,26.0594,0.4607,24,198,5,5901.0594,24.9745
238,1,3,-6.7163,-5.2342,26.06,0.2174,19,86,5,5951.06,50.0006
239,1,2,-7.4529,4.3115,26.2235,0.2104,15,260,5,5976.2235,25.1635
239,1,3,-9.8747,1.1703,26.236,0.2436,0,203,5,5976.236,0.0125
240,1,2,-7.0778,-7.2128,26.091,0.2032,17,50,5,6001.091,24.855
241,1,1,-9.1177,-0.1988,26.1878,1.4427,5,178,5,6026.1878,25.0968
