Event,Layer,Quadrant,X,Y,ToF,Energy,Col,Row,ToT,ToH,Twait
405,1,1,-6.145,1.5823,30.0983,0.2639,23,210,5,10130.0983,27.6124
405,1,1,-8.6678,-0.6289,30.602,1.3994,8,170,5,10130.602,0.5037
406,1,1,-6.8564,-8.1101,28.8388,0.6379,19,34,5,10153.8388,23.2368
407,1,1,-8.4806,-7.3078,26.1973,0.3855,9,48,5,10176.1973,22.3585
407,1,1,-9.8157,4.8161,26.3461,1.7309,1,269,5,10176.3461,0.1488
407,1,1,-7.6179,-5.5272,27.0516,1.9059,14,81,5,10177.0516,0.7055
407,1,1,-5.5684,7.4018,27.9141,1.5271,26,316,5,10177.9141,0.8625
407,1,1,-9.5313,2.0168,30.9486,1.6566,2,218,5,10180.9486,3.0345
409,1,1,-9.0217,-7.097,28.2219,1.3711,5,52,5,10228.2219,47.2733
410,1,1,-8.3255,-1.5764,30.0809,1.0018,10,153,5,10255.0809,26.859
411,1,1,-7.8874,-0.9057,26.9909,0.6955,12,165,5,10276.9909,21.91
411,1,1,-9.008,-9.2956,28.8376,1.1433,6,12,5,10278.8376,1.8467
414,1,1,-5.8871,-7.3233,29.9083,0.4015,24,48,5,10354.9083,76.0707
418,1,1,-7.1815,0.195,30.3184,0.8997,17,185,5,10455.3184,100.4101
421,1,1,-8.2886,-5.0623,26.686,1.1284,10,89,5,10526.686,71.3676
424,1,1,-5.7013,-3.0184,30.958,0.6653,26,126,5,10605.958,79.272
425,1,1,-7.9762,-6.4805,27.6318,0.9597,12,63,5,10627.6318,21.6738
426,1,1,-9.2583,-6.3773,30.4875,0.2007,4,65,5,10655.4875,27.8557
427,1,1,-9.4891,-2.8669,30.0013,0.8402,3,129,5,10680.0013,24.5138
427,1,1,-9.9795,3.2281,30.2188,1.1634,0,240,5,10680.2188,0.2175
429,1,1,-5.947,3.1973,27.0069,1.3504,24,239,5,10727.0069,46.7881
