Event,Layer,Quadrant,X,Y,ToF,Energy,Col,Row,ToT,ToH,Twait
480,1,1,-9.7374,-6.9026,25.836,0.234,1,56,5,12000.836,24.3225
480,1,1,-9.3507,-6.4344,26.287,0.2228,3,64,5,12001.287,0.451
485,1,1,-9.0654,-8.3632,26.1516,0.2236,5,29,5,12126.1516,124.8646
488,1,1,-9.9522,-5.8398,29.5982,0.2698,0,75,5,12204.5982,78.4466
497,1,1,-6.5616,6.2917,28.0648,0.2229,20,296,5,12428.0648,223.4666
498,1,1,-7.5832,7.179,25.9844,0.2394,14,312,5,12450.9844,22.9196
499,1,1,-6.4839,3.5556,26.0517,0.1855,21,246,5,12476.0517,25.0673
501,2,1,-7.6083,-9.8361,26.581,0.2042,14,2,5,12526.581,50.5293
503,2,1,-6.3297,6.3604,26.8319,0.6035,22,297,5,12576.8319,50.2509
503,2,1,-7.6631,-5.7484,26.8652,0.2105,14,77,5,12576.8652,0.0333
506,2,1,-8.2947,1.043,26.5925,0.2384,10,200,5,12651.5925,74.7273
508,2,1,-8.9816,5.1495,26.9609,0.5681,6,275,5,12701.9609,50.3684
509,2,1,-8.1009,0.4489,26.9306,0.2343,11,189,5,12726.9306,24.9697
513,2,1,-7.3963,5.2657,26.7531,0.2429,15,277,5,12826.7531,99.8225
514,2,1,-8.9741,6.3778,26.6906,0.2281,6,297,5,12851.6906,24.9375
515,2,1,-5.4843,-1.804,26.8633,0.2436,27,149,5,12876.8633,25.1727
515,2,1,-8.3544,3.0973,26.9481,0.2087,9,238,5,12876.9481,0.0848
516,2,1,-5.2517,-0.6174,26.9356,0.3039,28,170,5,12901.9356,24.9875
516,2,1,-6.3611,-6.5174,27.0181,0.2689,22,63,5,12902.0181,0.0825
519,2,1,-9.1875,6.8723,26.713,0.3934,4,306,5,12976.713,74.6949
523,2,1,-9.6867,6.3764,26.8156,0.217,1,297,5,13076.8156,100.1026
523,2,1,-7.3299,-6.6597,26.9493,0.4319,16,60,5,13076.9493,0.1337
525,2,1,-5.8932,-5.8097,26.6557,0.2224,24,76,5,13126.6557,49.7064
529,2,1,-8.593,-6.7174,26.5644,0.6069,8,59,5,13226.5644,99.9087
530,2,1,-8.1711,5.7299,26.5663,0.2204,11,285,5,13251.5663,25.0019
532,2,1,-7.4123,-3.1499,26.8875,0.1991,15,124,5,13301.8875,50.3212
532,2,1,-5.2595,7.2197,27.0191,0.3071,28,313,5,13302.0191,0.1316
534,2,1,-9.8757,-9.7204,27.886,0.2956,0,5,5,13352.886,50.8669
536,2,1,-8.0736,-9.7828,26.8552,0.2154,11,3,5,13401.8552,48.9692
537,2,1,-5.6936,3.1239,26.7496,0.3572,26,238,5,13426.7496,24.8944
