#Simulation runs: 5000-5100
#Sensor Centre Position : x0 = 146 	y0 = 12
#Sensor Dimensions : width (x edge-to-edge) = 20 	height (y edge-to-edge) = 20
#All distances in units of mm
#Quadrant Definition: (x,y) : (+,+) := Quad 1 	(-,+) := Quad 2 	(-,-) := Quad 3 	(+,-) := Quad 4.
#Assumed symmetry: The corresponding sensor in each quadrant has been reflected (x,y)->(x_sym,y_sym)=(|x|,|y|) into Quad 1 (or the Quadrant containing (x0,y0)) before taking local coordinates (x_sym-x0,y_sym-y0) to obtain 4-fold increase in statistics.
#Note that where symmetry has been exploited	the original quadrant is specified for each entry	allowing original whole-detector spatial coordinates (x,y) to be reconstructed.
#The unique event number identifies a distinct event (in a distinct run) in the simulation.
#Energy: Energy deposited by the particle generating the hit as it traverses the SciFi composite material. Units of MeV.
#Time: Time of flight	with start at p-p collision within bunch (not the time of bunch centre). Units of ns.
#unq_evt_num	layer	Quadrant	x_sym-x0	y_sym-y0	t_coll	energy
10	3	3	-1.0684	-9.7629	28.3382	0.2260
10	2	3	3.7102	9.3201	26.6929	0.2173
10	2	1	-2.1297	-4.2063	26.5366	0.2845
10	2	3	1.9075	5.5000	26.9608	0.0065
10	2	3	1.9075	5.5000	26.9608	0.0036
10	6	3	4.9746	-5.5259	31.4087	0.2785
10	1	3	-5.6490	-0.6300	26.2230	0.2854
10	1	3	-5.8461	0.6869	26.2238	0.2702
10	5	1	-6.8952	0.1922	30.6592	0.2194
10	6	1	4.3630	0.5226	31.3601	0.2138
10	5	3	-5.2524	7.4210	30.6521	0.2426
10	6	3	3.0856	7.8488	31.3525	0.4122
10	5	4	9.3762	-2.9336	30.3991	0.2739
10	3	1	-0.5886	1.0437	28.4504	0.3983
10	1	1	-5.2240	2.1100	27.5883	0.3394
10	6	3	-4.7275	5.4479	31.2574	0.2296
10	1	4	-1.5573	-5.3233	25.9954	0.3317
10	2	4	5.7372	-5.1698	26.6956	1.0958
10	5	1	6.8940	-2.2578	30.8106	0.7460
10	5	3	-0.9913	-7.1538	30.5336	0.2397
10	3	4	5.9593	2.7838	28.4567	0.2055
10	1	2	0.8524	5.1856	25.9818	0.3197
10	2	2	-5.0579	5.5134	26.6820	0.1932
10	6	2	-6.8658	4.9761	31.3429	0.2620
10	2	3	-2.0672	-7.2208	26.6767	0.2347
11	2	3	-6.4871	-7.2480	26.6051	0.2394
11	6	1	-4.6179	4.6842	31.2844	0.2176
11	3	1	0.8202	-6.3337	28.4951	0.2800
11	4	1	7.9197	-6.2401	29.1953	0.2355
11	2	3	-1.9584	9.4837	27.0976	0.2476
11	2	4	-5.3636	-9.8122	26.5404	0.2206
11	2	2	-2.9619	-3.0840	26.7059	0.3199
11	3	3	-1.6234	2.3279	28.3297	0.2099
11	4	2	-1.9223	-8.7517	28.8176	0.2038
11	6	4	-4.8460	-4.3743	31.1267	0.2275
11	6	2	-4.3799	-3.5913	31.0954	0.2881
11	3	2	-1.2965	2.1723	28.2979	0.2044
11	3	4	-8.7091	6.2090	28.6825	0.2211
11	4	4	-1.8921	6.6791	29.3827	0.3845
11	6	1	-6.2544	-8.9703	31.6201	0.2307
11	1	2	-7.6492	-0.0953	26.3664	0.0106
11	3	1	-1.3596	-0.7739	28.4301	0.2114
11	1	1	7.3755	0.4694	26.1836	0.2737
11	6	1	-7.4234	-6.3008	31.5936	0.2217
11	1	2	-7.6492	-0.0953	26.3664	0.0246
11	4	2	9.0187	-1.5374	31.9310	0.6709
11	4	2	-4.0806	5.9783	29.2386	0.2132
11	1	4	-6.7002	-5.7246	26.2655	0.2352
11	2	4	4.7228	-5.5446	26.9664	0.3861
11	3	1	8.5874	-1.2988	28.5491	0.2685
11	2	3	-2.4379	-6.0626	26.9673	0.1825
11	3	4	6.0299	0.4298	28.3041	0.1902
11	1	3	-0.1883	9.4686	26.1566	0.2847
11	2	2	-2.0470	4.0806	26.7280	0.2270
11	1	2	-9.6183	0.4730	26.0280	0.2237
11	6	4	7.6672	7.3575	31.7066	0.2084
11	3	2	-1.2656	-5.9409	28.5665	0.2301
11	3	2	7.9504	-6.5480	28.5667	0.1881
11	1	1	0.6994	-7.3811	26.2830	0.2556
11	2	1	7.6756	-7.2956	26.9832	0.3023
11	2	2	-3.2260	-0.5691	26.7602	0.2637
11	5	3	-5.8370	-1.6722	30.6256	0.2199
11	6	3	-2.0527	-5.0643	31.3260	0.2559
11	2	4	4.4026	-2.0386	26.9230	0.1913
11	1	3	8.4891	-4.1923	26.3983	0.2954
11	6	3	0.5235	-4.6081	31.5361	0.2877
11	3	1	2.4403	-5.4492	28.5128	0.2160
11	1	4	3.8362	1.4276	26.1096	0.2776
11	6	1	1.9548	6.0780	33.0790	1.0730
11	3	4	-8.7361	-4.9366	28.3954	0.1943
11	4	4	-1.3030	-4.7290	29.0956	0.3774
11	1	4	-1.4697	-8.9285	26.1246	0.2254
11	4	3	7.4143	-0.0151	29.1817	0.2384
12	1	3	8.5979	-0.7506	26.2285	0.2044
12	4	4	-2.7029	-0.6731	29.1358	0.2388
12	1	3	7.5855	4.9572	26.1598	0.2684
12	2	3	7.6132	5.4996	26.8597	0.2782
12	3	3	7.3840	6.7024	28.4348	0.2260
12	4	3	7.1773	7.2336	29.1346	0.2406
12	5	3	6.5374	8.4005	30.7197	0.2491
12	6	3	6.2083	8.9264	31.4195	0.2604
12	5	4	8.5586	3.7643	30.6264	0.2639
12	1	4	9.6715	-5.7201	26.7053	0.3802
12	4	4	3.1802	-7.1761	29.0797	0.2248
12	1	4	-0.0855	3.5056	26.0933	0.2648
12	1	3	3.1295	5.8163	25.9634	0.2037
12	2	3	-1.2772	-6.4179	26.6231	0.2785
12	1	2	-9.9180	2.2945	25.8867	0.2314
12	4	3	-3.0363	4.2634	28.7363	0.0901
12	4	3	-2.8202	4.2672	28.7380	0.1903
12	1	4	7.8428	-9.1468	26.2688	0.2391
12	3	4	0.3290	-3.6495	28.4240	0.1859
12	4	4	8.2867	-3.5126	29.1243	0.2288
12	5	3	-0.8797	2.8514	30.7741	0.2116
12	6	3	4.8396	3.1382	31.4742	0.2336
12	5	3	5.5355	-5.2028	30.7763	0.2621
12	2	2	6.2227	-2.8934	26.9372	0.5158
12	3	2	4.7994	-3.2008	28.5123	0.2176
12	4	2	-1.3329	-3.5133	29.2125	0.2078
12	2	2	7.2217	-4.1544	26.9373	0.5090
12	2	3	-1.1589	-0.5433	27.1796	0.2830
12	4	2	-0.4293	-0.5994	29.9454	0.3516
12	4	4	-5.7363	5.7981	29.3369	0.2235
12	1	1	-6.9592	-4.8302	26.3432	0.2235
12	1	3	7.2202	-6.7974	26.4454	0.2293
12	5	2	8.2721	-1.8482	30.9111	0.1893
12	3	1	-5.3320	6.6984	28.6973	0.5324
12	1	3	9.4780	0.8094	25.8505	0.1883
13	1	2	9.0004	7.8027	26.3706	0.2416
13	6	4	-3.4112	-0.5714	31.7181	0.2230
13	1	2	6.4878	9.7226	26.1060	0.3508
13	2	3	-2.1843	-5.5366	26.9524	0.3324
13	5	4	-0.6842	5.4651	30.5493	0.2217
13	6	4	8.0199	5.2900	31.2498	0.2858
13	1	1	-4.0531	4.6458	26.2078	0.2230
13	1	1	0.1205	-5.3500	26.1949	0.2156
13	2	1	9.4336	-5.1586	26.8955	0.2518
13	6	1	-8.8695	-8.8570	31.3768	0.2103
13	3	1	7.4902	-8.4011	28.2388	0.2968
13	5	3	-2.5804	-8.3334	30.7476	0.2059
13	6	3	3.9958	-6.7017	31.4477	0.2252
13	6	3	-0.2751	9.9635	31.4550	0.2847
13	6	4	-3.6456	-0.0039	31.3226	0.2240
13	4	3	6.8392	-8.7381	29.1685	0.2327
13	3	2	-8.9378	1.1994	28.4401	0.2086
13	1	3	3.0292	1.7334	31.2781	2.0345
13	5	4	1.8775	0.3242	30.7592	0.2170
13	5	1	5.5860	-6.8980	30.9426	0.2637
13	4	1	-2.1238	-5.8510	29.3573	0.4000
13	5	1	5.7356	-7.0952	30.9426	0.1382
13	4	1	-2.1238	-5.8508	29.3573	0.2628
13	5	1	0.5550	-5.3566	30.9424	0.2602
13	6	1	-1.7023	-5.5953	31.6423	0.2405
13	5	2	-0.7756	4.2519	30.5062	0.2227
13	1	4	1.1603	-8.2176	26.2013	0.2828
13	2	1	8.1169	-9.2647	26.9020	0.2197
13	1	4	-5.5090	0.4964	26.1983	0.2163
13	2	4	-0.2999	1.8984	26.8984	0.0326
13	1	1	8.5636	-2.4742	26.2012	0.2597
13	2	4	-0.2949	1.8998	26.8991	0.2152
13	2	4	-8.8731	5.8182	26.8978	0.2130
13	2	4	7.4748	3.9710	26.9057	0.2617
13	5	4	-7.3339	6.3377	30.7581	0.6488
13	6	4	0.7068	6.7115	31.4584	0.1126
13	2	4	6.9237	7.9050	26.6966	0.3865
13	5	4	1.1849	9.7572	30.5497	0.2124
13	3	2	-3.8877	-6.4645	28.1780	0.1997
13	4	2	3.5242	-6.3211	28.8784	0.2325
13	4	3	-7.0682	2.1938	28.8745	0.2533
13	5	3	0.9372	-1.1207	30.4598	0.2304
13	6	3	9.1109	-1.0620	31.1601	0.1146
13	1	3	-7.0868	7.5864	25.9042	0.2586
13	3	2	-5.9831	3.2717	28.3229	0.3475
13	4	2	-0.9978	4.4214	29.0230	0.2450
13	2	1	-2.7208	6.2528	26.7539	0.3228
13	2	1	-7.3963	5.2657	26.7531	0.2429
13	4	2	0.2797	-1.2845	29.2712	0.2922
13	2	4	4.4258	-7.9234	27.1897	0.2273
14	4	3	-7.4057	-6.7202	29.1607	0.2831
14	3	4	-5.1339	-7.0371	28.4637	0.2272
14	4	4	1.2701	-7.4848	29.1640	0.2267
14	4	2	-0.6000	2.4388	29.0240	0.2655
14	6	3	0.4889	-4.0153	31.3164	0.2485
14	6	2	1.2307	-2.7902	31.3013	0.5114
14	6	3	-3.4332	-9.8034	31.4877	0.2769
14	6	2	-7.9281	2.5127	31.4850	0.3216
14	6	2	1.1338	2.1870	31.4945	0.3350
14	1	1	-8.9081	0.9436	25.8489	0.2748
14	2	1	-0.1388	1.3182	26.5493	0.2309
14	1	2	-2.6603	1.8475	26.2904	0.2427
14	3	3	-8.4553	5.1004	28.1648	0.1921
14	4	3	-1.8646	5.5116	28.8649	0.2079
14	2	3	-8.5887	-9.7123	26.9807	0.3514
14	1	2	0.8107	1.0440	26.0449	0.2030
14	2	2	8.1295	1.4086	26.7452	0.3900
14	6	2	4.6678	7.7451	31.5665	0.2112
14	2	1	-8.9741	6.3778	26.6906	0.2281
14	3	1	4.0651	7.5560	28.2663	0.2104
14	4	1	9.9145	8.0831	28.9664	0.2140
14	1	2	-1.0946	-5.9467	25.9977	0.2166
14	6	3	-8.0540	5.7459	31.5814	0.3165
14	2	3	-7.6747	7.6443	27.0282	0.2753
14	1	1	-1.4964	8.4947	26.3364	0.2807
14	1	4	5.9163	3.2167	34.4802	0.2020
14	6	1	8.1084	-6.2351	31.3366	0.2121
14	2	3	-9.9194	0.3287	26.7416	0.3555
14	5	1	-1.1694	7.8408	30.5324	0.2574
14	6	1	4.4242	8.4166	31.2325	0.2776
14	2	3	0.0104	8.1155	26.6880	0.2092
15	5	2	9.8742	7.5516	30.4685	0.2089
15	3	4	-6.9023	9.3899	28.1676	0.0591
15	3	4	-6.8900	9.3908	28.1686	0.1939
15	1	4	-6.0845	5.5812	26.3409	0.3221
15	1	2	8.4740	-4.8298	26.4640	0.2006
15	2	2	9.4394	5.4000	27.1758	0.2170
15	4	4	-9.1636	-9.8728	29.0441	0.2514
15	5	4	6.4501	-9.8674	30.6301	0.2054
15	3	2	-2.5453	-5.3709	28.2651	0.2089
15	4	2	4.4060	-5.2398	28.9653	0.2135
15	3	1	-4.3015	3.4413	28.4355	0.2555
15	4	1	6.1791	1.7219	29.1363	0.2080
15	3	3	-8.8991	7.4819	28.3106	0.2107
15	4	3	-2.4346	7.9883	29.0109	0.1916
15	4	4	-9.2959	1.3297	29.0829	0.2054
15	2	3	-9.9051	-1.4507	26.7039	0.2919
15	3	3	9.3454	-0.7243	28.2803	0.2423
15	2	2	5.1074	-8.0238	26.9017	0.2662
15	1	1	0.3105	-2.0197	26.1620	0.2080
15	2	1	-5.4843	-1.8040	26.8633	0.2436
15	2	4	-5.2539	-9.9080	26.9769	0.2309
15	3	2	7.2117	9.1320	29.2178	0.2232
15	2	1	-8.3544	3.0973	26.9481	0.2087
15	4	2	-7.7672	-8.1233	28.8531	0.2191
15	5	2	4.2855	-7.3713	30.4387	0.2292
15	6	2	9.6368	-7.0417	31.1387	0.2392
15	4	4	-4.7745	3.8201	28.9824	0.2209
15	2	4	6.5658	7.3428	28.1129	0.2494
15	2	1	8.3680	-4.1783	26.7123	0.2515
15	5	1	2.4809	-4.9796	30.5670	0.2210
15	5	4	3.4711	2.5239	30.5762	0.2870
15	6	3	5.7316	-1.0097	31.2820	0.2342
15	4	2	-3.6406	-7.1058	28.9451	0.2678
15	4	1	-4.2002	8.4603	29.1164	0.3660
15	2	1	0.7301	2.4504	26.8904	0.2071
15	2	1	-0.1455	2.6342	26.8904	0.2442
15	3	1	1.6433	1.7240	28.4655	0.2246
15	4	1	-0.7458	0.2147	29.1654	0.2466
15	3	1	-1.6379	-9.9547	28.4827	0.2062
15	3	3	-4.6797	-0.3133	28.3671	0.2829
15	4	3	6.3107	0.0097	29.0679	0.2100
15	1	2	-7.4110	-2.2571	26.0874	0.2317
15	2	2	1.0926	-2.0110	26.7878	0.2095
15	5	1	2.7546	-2.7829	30.6548	0.2000
15	4	2	-1.7653	4.8266	29.0799	0.4004
15	4	2	-9.2530	-3.4717	29.0634	0.2023
16	2	4	-9.4266	-1.7430	26.9280	0.2597
16	2	1	-4.5233	0.1586	26.9345	0.2217
16	2	1	-5.2517	-0.6174	26.9356	0.3039
16	2	3	-7.2917	0.6129	27.2150	0.2102
16	5	3	3.0762	5.0662	31.0649	0.2662
16	4	1	-9.1559	-1.1349	28.7604	0.2038
16	5	1	6.0863	-0.5069	30.3463	0.3046
16	1	4	-4.6235	2.9525	25.7868	0.2344
16	2	4	4.1082	3.3044	26.4872	0.3067
16	6	1	-7.1685	-1.7046	31.0439	0.2067
16	5	2	-6.9346	-8.5417	30.5845	0.2033
16	6	2	-2.0214	-8.4139	31.2845	0.2969
16	3	2	-1.4491	-7.4734	28.3051	0.2412
16	4	2	8.4682	-7.2674	29.0057	0.2176
16	2	2	8.8154	-0.0146	26.6264	0.2044
16	6	4	-7.7495	-8.6748	32.6207	1.1544
16	2	4	6.4809	6.2477	27.1127	0.3951
16	2	4	-1.1726	4.2820	27.1050	0.2177
16	2	4	0.6788	7.7344	27.1045	0.2659
16	2	4	-5.1024	7.7735	27.1047	0.2366
16	2	4	-3.7474	8.2143	27.1040	0.4356
16	2	4	-3.9081	6.6329	27.1259	0.6559
16	2	4	-1.4590	5.3848	27.1040	0.2293
16	2	4	-6.1034	6.7040	27.1056	0.3694
16	2	4	-0.4153	8.8980	27.1045	0.2197
16	2	4	-0.5751	7.4321	27.1037	0.3589
16	5	3	1.4778	-2.8665	30.9630	0.0504
16	5	3	1.4863	-2.8666	30.9636	0.1920
16	5	4	-8.0377	1.8940	30.9519	0.4855
16	6	4	-1.4938	2.2754	31.6521	0.2494
16	3	2	8.4252	9.5258	28.7015	0.2303
16	2	1	-6.3611	-6.5174	27.0181	0.2689
16	2	1	9.5485	-5.1352	26.5602	0.2557
16	4	1	-1.5797	7.1459	29.1879	0.8573
16	6	2	-6.0733	8.4811	31.4651	0.2332
16	1	4	3.4129	1.4251	26.1678	0.2222
16	2	4	7.6662	2.1377	26.8677	0.4132
16	1	4	3.4127	1.4256	26.1678	0.2188
16	2	4	6.2691	2.2731	26.8677	0.1996
16	3	4	4.8255	5.3328	28.4428	0.2213
16	4	4	1.1038	6.8637	29.1427	0.2693
16	1	1	-5.6713	0.7688	26.1734	0.3914
16	1	2	6.4935	9.7488	25.8507	0.2215
16	5	4	-5.2295	-9.9619	30.8399	0.8657
16	6	4	2.3437	-9.9206	31.5402	0.2929
16	2	2	-1.1089	-2.0954	27.6705	2.1996
16	3	2	-4.9994	-5.6298	28.5806	0.2668
16	4	2	7.7540	5.1542	29.2829	0.3656
16	5	3	-1.3017	-3.6117	30.8639	0.3208
16	3	2	5.1298	-3.9034	28.3432	0.2016
16	1	1	2.9011	9.9574	25.9697	0.2345
16	3	1	-2.6392	-5.5507	28.2614	1.2884
16	2	2	-5.9598	0.2666	26.7189	0.2251
16	3	1	3.1362	-1.1910	28.6283	0.2269
16	1	2	-9.8736	-1.2253	26.2178	0.2541
16	2	4	-6.4064	8.7511	26.9513	0.2308
16	2	3	-6.5915	6.2208	26.7969	0.2560
16	1	1	-3.3680	-7.7055	26.1152	0.2662
16	3	4	-3.6905	1.1972	28.3843	0.2021
16	4	4	1.9298	1.4936	29.0844	0.2134
16	4	3	-0.6244	4.9576	29.2794	0.2025
16	5	1	-2.3565	6.2443	30.8356	0.2762
16	6	1	5.1131	6.7279	31.5359	0.2647
16	6	2	-7.8887	7.2480	31.3549	0.2154
16	1	2	-6.5053	-9.1965	26.2279	0.0920
16	1	2	4.5990	-1.9082	26.1200	0.2185
16	2	2	2.1145	4.2969	26.8340	0.2154
16	1	1	4.2867	8.0906	28.0705	0.1016
16	2	3	7.1603	3.2995	26.9260	0.2390
16	3	4	-4.1356	-3.9666	28.4785	0.2456
16	4	4	2.6208	-3.7792	29.1787	0.3042
16	3	4	-4.4999	-4.4973	28.4793	0.3365
17	5	2	0.9287	9.2354	30.5567	0.2300
17	6	2	7.5145	9.7093	31.2568	0.2293
17	2	1	9.7650	6.8985	27.2985	0.8535
17	5	4	1.9543	7.1305	30.7641	0.2423
17	6	4	9.5166	7.5958	31.4643	0.2864
17	6	3	-5.4426	9.1400	31.4547	1.1046
17	2	4	-2.6729	5.3876	26.6099	0.2166
17	4	1	1.2456	7.9406	28.8503	0.2132
17	2	1	-0.9628	8.1192	26.5618	0.6641
17	6	2	-3.3727	-6.8384	31.9750	0.3288
17	1	2	0.2577	1.2023	26.5407	0.2080
17	1	2	-7.8570	0.7694	26.5393	0.2713
17	2	2	1.4239	1.0324	27.2398	0.2246
17	2	4	-6.3163	6.1935	26.8392	0.2660
17	5	4	1.6500	-2.6937	30.7448	0.1937
17	6	4	8.4984	-2.4541	31.4450	0.2442
17	5	1	1.6939	-2.9023	30.7468	0.2731
17	3	4	8.3500	7.6663	30.0577	0.3375
17	1	4	3.1941	-1.6985	26.1907	0.2591
17	4	2	2.8056	7.5238	29.1684	0.0481
17	4	2	2.8359	7.5237	29.1693	0.1884
17	3	2	-5.6432	8.0952	28.4254	0.2123
17	4	2	-9.2517	6.3924	29.1254	0.2184
17	3	2	-7.2127	5.3981	28.4445	0.2093
17	4	2	4.7857	5.6575	29.1458	0.4470
18	1	3	-7.6430	-5.2670	25.9435	0.2285
18	2	3	1.4143	-4.9739	26.6439	0.1990
18	2	4	-1.3457	-0.0689	26.6464	0.2875
18	2	2	0.6044	2.7141	26.7143	0.2453
18	4	3	-4.6175	6.4919	29.2208	0.1976
18	2	1	-3.9026	-9.2598	28.9779	4.3628
18	5	1	-1.5069	3.5320	30.6929	0.2224
18	6	1	6.5360	3.8899	31.3932	0.2422
18	2	3	-5.8353	1.3809	26.8310	0.2165
18	5	3	-8.1572	-5.1988	30.7757	0.2543
18	6	3	-3.1196	-5.0036	31.4757	0.3254
18	6	1	7.3018	9.5371	31.1615	0.7741
18	5	3	7.0302	-0.5530	30.5904	0.2053
18	5	1	-6.1272	4.8478	30.7377	0.2388
18	6	1	2.8649	6.2629	31.4399	0.3683
18	1	1	-5.0261	-5.7762	26.2113	0.4515
18	5	1	-2.9875	-4.9627	30.7332	0.2051
18	6	1	5.2886	-3.6599	31.4337	0.2334
18	6	1	3.6646	6.9291	31.3945	0.2591
18	1	1	7.3281	2.8814	26.1400	0.2527
18	4	4	-3.8160	-9.7316	29.1085	0.1981
18	1	3	-4.4769	0.5882	26.1351	0.2262
18	2	3	3.9511	1.6461	26.8355	0.2097
18	1	4	3.1978	8.1028	26.1477	0.2175
18	1	3	-4.2701	-1.6107	26.2698	0.2320
18	2	4	5.3681	-2.1242	26.9545	1.1586
18	6	2	-3.6313	-6.3030	31.4472	0.2227
18	6	1	3.7563	8.4922	31.5183	0.3495
18	1	3	-5.6903	-4.1058	26.1728	0.2575
18	1	2	4.0082	2.8370	26.1669	0.1916
18	3	2	5.9416	0.0122	28.2899	0.2355
18	5	3	-4.3423	0.5329	30.4945	0.2105
18	6	3	6.2405	0.4511	31.1952	0.2632
18	2	2	4.5173	-8.8699	27.0548	0.2215
18	3	3	0.8076	-5.8058	28.2776	0.2693
18	3	4	1.8802	-1.5308	28.5226	0.3081
18	4	4	9.5272	0.1750	29.2230	0.4370
18	1	4	7.5289	-9.1304	25.9757	0.4008
18	3	3	0.8309	-5.8167	28.3065	0.2492
18	3	3	0.8347	-5.8325	28.3065	0.2554
18	3	4	0.2050	-5.2331	28.3809	0.2828
19	1	3	9.5564	2.4252	26.1688	0.2153
19	1	3	-7.2814	8.2590	28.3270	3.1857
19	4	2	3.7885	8.5331	28.9959	0.2421
19	5	3	4.8269	-3.6272	30.7785	0.2086
19	4	1	2.3003	2.1949	29.1862	0.3822
19	5	1	4.0668	2.1614	30.7700	0.2132
19	1	1	-1.0732	9.1396	26.2160	0.4411
19	1	4	-0.2955	-0.1838	26.3307	0.2835
19	6	3	-1.0882	6.8582	31.2936	0.3330
19	4	2	-4.0300	7.4003	29.0224	0.2206
19	5	2	5.2875	-6.2535	30.5993	0.4919
19	3	1	-4.4926	1.1159	29.0566	0.4079
19	3	2	-4.4517	0.7722	28.4279	0.2454
19	4	2	2.5553	1.1429	29.1281	0.2305
19	1	4	0.5973	8.1506	26.1602	0.2462
19	1	3	5.4812	1.7074	26.1296	0.2112
19	4	1	-7.1470	9.1796	28.7559	0.1959
19	6	1	-4.7256	-4.2025	31.1260	0.2343
19	2	2	-8.2188	1.1662	26.7534	0.3200
19	5	1	8.9988	2.2157	30.6732	0.4751
19	6	4	-9.7227	1.5849	31.3104	0.2586
19	4	2	-0.4134	-7.7507	29.2448	0.2374
19	1	4	9.8198	2.0409	26.1348	0.2038
19	1	3	8.2178	-6.1874	26.3215	0.2182
19	1	3	-9.3256	-2.8376	26.3219	0.3156
19	2	3	2.1276	8.2384	26.8378	0.2057
19	6	1	-1.5359	8.8125	31.3954	0.2535
19	5	2	5.4180	8.3635	30.8318	0.2674
19	2	1	-9.1875	6.8723	26.7130	0.3934
19	5	1	-2.3822	9.5493	30.7147	0.3196
19	2	3	2.5394	-2.7011	26.8771	0.1939
19	4	4	-2.9439	7.1649	29.2431	0.2276
19	1	3	3.9299	-7.2952	26.5765	0.2466
20	2	2	-6.0451	9.1328	26.8149	0.2650
20	1	1	-6.9405	-4.5948	26.0033	0.2427
20	2	1	3.5087	-4.3209	26.7040	0.2538
20	5	3	-0.6306	2.9205	32.3097	0.8725
20	4	1	3.1015	6.8383	28.9117	0.2440
20	1	1	-4.8072	-6.6701	26.2239	0.2720
20	4	2	-1.0412	8.9982	29.2022	0.2038
20	1	1	4.3741	2.1577	26.3911	0.2289
20	6	2	-8.6665	-6.2820	31.2779	0.2518
20	5	4	-3.8370	-8.4487	30.7675	0.2809
20	6	4	3.5293	-8.2998	31.4678	0.2051
20	2	2	-9.9461	-3.9705	26.9068	1.4774
20	3	2	7.4296	-3.5336	28.4830	0.2285
20	4	3	-8.4313	-3.1490	29.1799	0.2132
20	5	3	3.1767	-2.5882	30.7654	0.1982
20	6	3	9.3708	-2.4253	31.4656	0.2144
20	3	4	-7.3153	-6.6359	28.5599	0.2187
20	4	4	6.4144	-6.8481	29.2612	0.3818
20	6	3	-6.6882	6.9916	31.5704	0.2195
20	1	1	-3.7650	-7.3855	26.2841	0.2104
20	2	1	3.0348	-7.2027	26.9843	0.2961
20	2	2	-6.3936	6.3283	26.8167	0.3057
20	3	2	7.8539	7.3944	28.3926	0.2231
20	2	4	1.1564	7.5756	26.8208	0.2107
20	1	3	-0.4650	-5.4707	26.1250	0.1989
20	5	3	-6.3844	-2.8507	30.6913	0.2039
20	2	3	-3.0961	-4.1272	26.8231	0.4596
20	2	3	0.4339	-4.1039	26.8236	0.2522
20	6	4	9.9758	-7.3703	31.9925	0.2235
20	3	1	1.1628	1.5623	29.1944	0.4717
20	1	1	3.3636	-6.3271	26.6481	0.3601
20	1	3	-0.4733	-8.8168	25.8851	0.2434
20	4	2	-5.5816	2.1269	29.1240	0.4639
20	5	4	0.4262	-0.0778	30.5276	0.2130
20	2	3	0.6658	-9.6503	28.1151	0.3267
20	3	4	-4.4515	-3.7986	29.3631	0.2542
20	1	4	3.6678	7.7229	26.0592	0.2083
20	2	3	-9.9609	3.8158	27.0293	0.2437
20	2	3	-7.0110	6.7622	27.0678	0.2702
21	1	3	-6.0344	2.7867	26.1181	0.2527
21	2	3	5.7803	3.2272	26.8190	0.2395
21	5	1	6.2186	1.7967	30.6711	0.2439
21	5	4	-1.9198	9.5061	30.6690	0.2278
21	1	4	-2.6340	-2.4918	32.3213	0.1382
21	1	2	2.9317	4.5350	26.1982	0.2321
21	5	2	1.3554	7.6513	33.5445	1.3488
21	2	4	2.6597	1.9061	26.7266	0.2093
21	2	1	0.4642	4.8691	26.7217	0.1984
21	2	1	2.3446	5.0179	26.7221	0.2446
21	1	4	-0.8768	6.5652	26.0277	0.4072
21	2	3	1.9288	-0.1414	26.6629	0.0990
21	3	1	-9.5916	-7.8101	28.4985	0.7598
21	3	3	-0.2947	0.6912	32.7141	0.2729
21	5	4	-2.4429	3.2816	35.4941	0.3463
21	1	1	-0.3135	5.1657	26.0554	0.2071
21	2	3	2.6436	-0.3016	26.6630	0.2593
21	2	3	-0.2254	-8.8350	32.4838	0.3172
21	6	3	-5.8683	7.4876	31.4980	0.2104
21	1	2	2.3594	-4.7106	26.2770	0.2615
21	2	3	-6.3985	-6.7334	26.3922	0.3973
21	3	3	5.8032	-6.4867	27.9678	0.2590
21	6	2	-8.7135	-0.6345	31.7373	0.2247
21	4	2	-9.4219	-6.1241	29.4545	0.1019
21	4	2	-9.4219	-6.1241	29.4545	0.7827
21	4	4	-6.1592	5.6101	29.1575	0.2220
21	5	4	8.7571	6.4216	30.7434	0.1909
21	3	1	7.2858	6.5531	28.2528	0.2151
21	4	3	-9.4306	-0.0417	28.9525	0.2127
21	2	4	-9.2390	7.7316	26.6779	0.2237
21	4	3	6.2245	4.4376	29.2049	0.2531
22	4	3	-3.3004	-9.0267	29.2621	0.2447
22	3	3	-1.6150	4.2258	28.4406	0.2367
22	6	3	-3.9080	-5.6997	31.4193	0.2808
22	1	1	4.8545	-2.4963	26.1614	0.4562
22	1	1	-0.0161	9.9318	26.1576	0.1918
22	3	2	3.9211	6.0806	28.4346	0.2398
22	4	3	3.9619	4.9665	29.1667	0.2220
22	4	4	-7.7304	5.4044	29.2104	0.2763
22	5	4	7.4460	5.7165	30.7963	0.2361
22	3	4	-7.8011	6.4558	28.4556	0.2348
22	4	4	-2.0485	6.9116	29.1557	0.2047
22	3	4	5.6579	-5.9298	28.6839	0.5453
22	2	3	-0.1697	4.8105	26.6858	0.2409
22	2	3	-4.4924	-5.0468	26.6697	0.3069
22	1	1	-8.0228	6.1562	25.9689	0.2146
22	2	1	-0.4571	6.5481	26.6691	0.2062
22	5	4	-4.8031	-1.7506	30.7554	0.2451
22	1	3	-8.6514	4.9443	26.0840	0.3160
22	2	3	5.1314	9.9218	26.7855	0.2101
22	2	2	-4.1575	7.9057	26.5389	0.2602
22	2	2	-1.4870	-5.3903	27.0277	0.0417
22	1	4	0.1782	-4.2885	26.0648	0.2648
22	3	1	-1.9899	-0.1922	28.3844	0.2140
22	2	4	-7.9384	7.1324	27.1063	0.2938
